0.01
6.850	570.0	5.560	5.556	156.0
6.860	679.0	5.560	5.556	109.0
6.870	682.0	5.560	5.556	3.0
6.880	698.0	5.560	5.556	16.0
6.890	648.0	5.560	5.556	-50.0
6.900	425.0	5.560	5.556	-223.0
6.910	407.0	5.560	5.556	-18.0
6.920	410.0	5.560	5.556	3.0
6.930	415.0	5.560	5.556	5.0
6.940	532.0	5.560	5.556	117.0
6.950	672.0	5.560	5.556	140.0
6.960	682.0	5.560	5.556	10.0
6.970	692.0	5.560	5.556	10.0
6.980	593.0	5.560	5.556	-99.0
6.990	425.0	5.560	5.556	-168.0
7.000	411.0	5.560	5.556	-14.0
7.010	411.0	5.560	5.556	0.0
7.020	415.0	5.560	5.556	4.0
7.030	558.0	5.560	5.556	143.0
7.040	679.0	5.560	5.556	121.0
7.050	682.0	5.560	5.556	3.0
7.060	695.0	5.560	5.556	13.0
7.070	665.0	5.560	5.556	-30.0
7.080	435.0	5.560	5.556	-230.0
7.090	409.0	5.560	5.556	-26.0
7.100	408.0	5.560	5.556	-1.0
7.110	414.0	5.560	5.556	6.0
7.120	526.0	5.560	5.556	112.0
7.130	673.0	5.560	5.556	147.0
7.140	682.0	5.560	5.556	9.0
7.150	692.0	5.560	5.556	10.0
7.160	616.0	5.560	5.556	-76.0
7.170	432.0	5.560	5.556	-184.0
7.180	415.0	5.560	5.556	-17.0
7.190	410.0	5.560	5.556	-5.0
7.200	411.0	5.560	5.556	1.0
7.210	519.0	5.560	5.556	108.0
7.220	675.0	5.560	5.556	156.0
7.230	684.0	5.560	5.556	9.0
7.240	696.0	5.560	5.556	12.0
7.250	666.0	5.560	5.556	-30.0
7.260	432.0	5.560	5.556	-234.0
7.270	410.0	5.560	5.556	-22.0
7.280	412.0	5.560	5.556	2.0
7.290	414.0	5.560	5.556	2.0
7.300	525.0	5.560	5.556	111.0
7.310	671.0	5.560	5.556	146.0
7.320	683.0	5.560	5.556	12.0
7.330	693.0	5.560	5.556	10.0
7.340	628.0	5.560	5.556	-65.0
7.350	432.0	5.560	5.556	-196.0
7.360	413.0	5.560	5.556	-19.0
7.370	412.0	5.560	5.556	-1.0
7.380	412.0	5.560	5.556	0.0
7.390	517.0	5.560	5.556	105.0
7.400	673.0	5.560	5.556	156.0
7.410	682.0	5.560	5.556	9.0
7.420	696.0	5.560	5.556	14.0
7.430	664.0	5.560	5.556	-32.0
7.440	431.0	5.560	5.556	-233.0
7.450	407.0	5.560	5.556	-24.0
7.460	408.0	5.560	5.556	1.0
7.470	415.0	5.560	5.556	7.0
7.480	523.0	5.560	5.556	108.0
7.490	667.0	5.560	5.556	144.0
7.500	681.0	5.560	5.556	14.0
7.510	691.0	5.560	5.556	10.0
7.520	640.0	5.560	5.556	-51.0
7.530	437.0	5.560	5.556	-203.0
7.540	412.0	5.560	5.556	-25.0
7.550	408.0	5.560	5.556	-4.0
7.560	411.0	5.560	5.556	3.0
7.570	520.0	5.560	5.556	109.0
7.580	671.0	5.560	5.556	151.0
7.590	680.0	5.560	5.556	9.0
7.600	693.0	5.560	5.556	13.0
7.610	659.0	5.560	5.556	-34.0
7.620	434.0	5.560	5.556	-225.0
7.630	409.0	5.560	5.556	-25.0
7.640	408.0	5.560	5.556	-1.0
7.650	411.0	5.560	5.556	3.0
7.660	506.0	5.560	5.556	95.0
7.670	666.0	5.560	5.556	160.0
7.680	683.0	5.560	5.556	17.0
7.690	692.0	5.560	5.556	9.0
7.700	639.0	5.560	5.556	-53.0
7.710	435.0	5.560	5.556	-204.0
7.720	414.0	5.560	5.556	-21.0
7.730	411.0	5.560	5.556	-3.0
7.740	410.0	5.560	5.556	-1.0
7.750	520.0	5.560	5.556	110.0
7.760	672.0	5.560	5.556	152.0
7.770	682.0	5.560	5.556	10.0
7.780	694.0	5.560	5.556	12.0
7.790	674.0	5.560	5.556	-20.0
7.800	436.0	5.560	5.556	-238.0
7.810	408.0	5.560	5.556	-28.0
7.820	410.0	5.560	5.556	2.0
7.830	414.0	5.560	5.556	4.0
7.840	522.0	5.560	5.556	108.0
7.850	667.0	5.560	5.556	145.0
7.860	680.0	5.560	5.556	13.0
7.870	692.0	5.560	5.556	12.0
7.880	628.0	5.560	5.556	-64.0
7.890	432.0	5.560	5.556	-196.0
7.900	412.0	5.560	5.556	-20.0
7.910	409.0	5.560	5.556	-3.0
7.920	413.0	5.560	5.556	4.0
7.930	516.0	5.560	5.556	103.0
7.940	673.0	5.560	5.556	157.0
7.950	681.0	5.560	5.556	8.0
7.960	694.0	5.560	5.556	13.0
7.970	658.0	5.560	5.556	-36.0
7.980	428.0	5.560	5.556	-230.0
7.990	408.0	5.560	5.556	-20.0
8.000	408.0	5.560	5.556	0.0
8.010	415.0	5.560	5.556	7.0
8.020	540.0	5.560	5.556	125.0
8.030	671.0	5.560	5.556	131.0
8.040	682.0	5.560	5.556	11.0
8.050	691.0	5.560	5.556	9.0
8.060	616.0	5.560	5.556	-75.0
8.070	430.0	5.560	5.556	-186.0
8.080	414.0	5.560	5.556	-16.0
8.090	410.0	5.560	5.556	-4.0
8.100	412.0	5.560	5.556	2.0
8.110	563.0	5.560	5.556	151.0
8.120	681.0	5.560	5.556	118.0
8.130	684.0	5.560	5.556	3.0
8.140	699.0	5.560	5.556	15.0
8.150	638.0	5.560	5.556	-61.0
8.160	426.0	5.560	5.556	-212.0
8.170	410.0	5.560	5.556	-16.0
8.180	411.0	5.560	5.556	1.0
8.190	414.0	5.560	5.556	3.0
8.200	541.0	5.560	5.556	127.0
8.210	675.0	5.560	5.556	134.0
8.220	684.0	5.560	5.556	9.0
8.230	692.0	5.560	5.556	8.0
8.240	561.0	5.560	5.556	-131.0
8.250	420.0	5.560	5.556	-141.0
8.260	411.0	5.880	5.556	-9.0
8.270	411.0	5.880	5.556	0.0
8.280	419.0	5.880	5.556	8.0
8.290	580.0	5.880	5.556	161.0
8.300	680.0	5.880	5.556	100.0
8.310	683.0	5.880	5.556	3.0
8.320	700.0	5.880	5.556	17.0
8.330	620.0	5.880	5.556	-80.0
8.340	421.0	5.880	5.556	-199.0
8.350	408.0	5.880	5.556	-13.0
8.360	410.0	5.880	5.556	2.0
8.370	421.0	5.880	5.556	11.0
8.380	589.0	5.880	5.556	168.0
8.390	679.0	5.880	5.556	90.0
8.400	685.0	5.880	5.556	6.0
8.410	691.0	5.880	5.556	6.0
8.420	515.0	5.880	5.556	-176.0
8.430	421.0	5.880	5.556	-94.0
8.440	413.0	5.880	5.556	-8.0
8.450	410.0	5.880	5.556	-3.0
8.460	424.0	5.880	5.556	14.0
8.470	616.0	5.880	5.556	192.0
8.480	685.0	5.880	5.556	69.0
8.490	686.0	5.880	5.556	1.0
8.500	702.0	5.880	5.556	16.0
8.510	541.0	5.880	5.556	-161.0
8.520	417.0	5.880	5.556	-124.0
8.530	411.0	5.880	5.556	-6.0
8.540	412.0	5.880	5.556	1.0
8.550	438.0	5.880	5.556	26.0
8.560	632.0	5.880	5.556	194.0
8.570	683.0	5.880	5.556	51.0
8.580	690.0	5.880	5.556	7.0
8.590	685.0	5.880	5.556	-5.0
8.600	482.0	5.880	5.556	-203.0
8.610	418.0	5.880	5.556	-64.0
8.620	413.0	5.880	5.556	-5.0
8.630	412.0	5.880	5.556	-1.0
8.640	440.0	5.880	5.556	28.0
8.650	645.0	5.880	5.556	205.0
8.660	684.0	5.880	5.556	39.0
8.670	689.0	5.880	5.556	5.0
8.680	698.0	5.880	5.556	9.0
8.690	486.0	5.880	5.556	-212.0
8.700	410.0	5.880	5.556	-76.0
8.710	408.0	5.880	5.556	-2.0
8.720	413.0	5.880	5.556	5.0
8.730	457.0	5.880	5.556	44.0
8.740	650.0	5.880	5.556	193.0
8.750	680.0	5.880	5.556	30.0
8.760	689.0	5.560	5.556	9.0
8.770	673.0	5.560	5.556	-16.0
8.780	458.0	5.560	5.556	-215.0
8.790	414.0	5.560	5.556	-44.0
8.800	410.0	5.560	5.556	-4.0
8.810	410.0	5.560	5.556	0.0
8.820	482.0	5.560	5.556	72.0
8.830	665.0	5.560	5.556	183.0
8.840	682.0	5.560	5.556	17.0
8.850	692.0	5.560	5.556	10.0
8.860	681.0	5.560	5.556	-11.0
8.870	446.0	5.560	5.556	-235.0
8.880	411.0	5.560	5.556	-35.0
8.890	409.0	5.560	5.556	-2.0
8.900	411.0	5.560	5.556	2.0
8.910	498.0	5.560	5.556	87.0
8.920	666.0	5.560	5.556	168.0
8.930	683.0	5.560	5.556	17.0
8.940	693.0	5.560	5.556	10.0
8.950	638.0	5.560	5.556	-55.0
8.960	433.0	5.560	5.556	-205.0
8.970	414.0	5.560	5.556	-19.0
8.980	412.0	5.560	5.556	-2.0
8.990	413.0	5.560	5.556	1.0
9.000	557.0	5.560	5.556	144.0
9.010	678.0	5.560	5.882	121.0
9.020	684.0	5.560	5.882	6.0
9.030	700.0	5.560	5.882	16.0
9.040	626.0	5.560	5.882	-74.0
9.050	420.0	5.560	5.882	-206.0
9.060	407.0	5.560	5.882	-13.0
9.070	411.0	5.560	5.882	4.0
9.080	417.0	5.560	5.882	6.0
9.090	557.0	5.560	5.882	140.0
9.100	672.0	5.560	5.882	115.0
9.110	682.0	5.560	5.882	10.0
9.120	692.0	5.560	5.882	10.0
9.130	555.0	5.560	5.882	-137.0
9.140	420.0	5.560	5.882	-135.0
9.150	411.0	5.560	5.882	-9.0
9.160	408.0	5.560	5.882	-3.0
9.170	425.0	5.560	5.882	17.0
9.180	621.0	5.560	5.882	196.0
9.190	683.0	5.560	5.882	62.0
9.200	683.0	5.560	5.882	0.0
9.210	698.0	5.560	5.556	15.0
9.220	567.0	5.560	5.556	-131.0
9.230	417.0	5.560	5.556	-150.0
9.240	408.0	5.560	5.556	-9.0
9.250	409.0	5.560	5.556	1.0
9.260	427.0	5.560	5.556	18.0
9.270	614.0	5.560	5.556	187.0
9.280	680.0	5.560	5.556	66.0
9.290	686.0	5.560	5.556	6.0
9.300	684.0	5.560	5.556	-2.0
9.310	480.0	5.560	5.556	-204.0
9.320	417.0	5.560	5.556	-63.0
9.330	411.0	5.560	5.556	-6.0
9.340	410.0	5.560	5.556	-1.0
9.350	455.0	5.560	5.556	45.0
9.360	655.0	5.560	5.556	200.0
9.370	684.0	5.560	5.556	29.0
9.380	688.0	5.560	5.556	4.0
9.390	696.0	5.560	5.556	8.0
9.400	485.0	5.560	5.556	-211.0
9.410	411.0	5.560	5.556	-74.0
9.420	410.0	5.560	5.556	-1.0
9.430	412.0	5.560	5.556	2.0
9.440	457.0	5.560	5.556	45.0
9.450	650.0	5.560	5.556	193.0
9.460	680.0	5.560	5.556	30.0
9.470	691.0	5.560	5.556	11.0
9.480	656.0	5.560	5.556	-35.0
9.490	440.0	5.560	5.556	-216.0
9.500	412.0	5.560	5.556	-28.0
9.510	409.0	5.560	5.556	-3.0
9.520	412.0	5.560	5.556	3.0
9.530	503.0	5.560	5.556	91.0
9.540	669.0	5.560	5.556	166.0
9.550	681.0	5.560	5.556	12.0
9.560	692.0	5.560	5.556	11.0
9.570	680.0	5.560	5.556	-12.0
9.580	444.0	5.560	5.556	-236.0
9.590	409.0	5.560	5.556	-35.0
9.600	408.0	5.560	5.556	-1.0
9.610	412.0	5.560	5.556	4.0
9.620	519.0	5.560	5.556	107.0
9.630	672.0	5.560	5.556	153.0
9.640	683.0	5.560	5.556	11.0
9.650	691.0	5.560	5.556	8.0
9.660	589.0	5.560	5.556	-102.0
9.670	426.0	5.560	5.556	-163.0
9.680	413.0	5.560	5.556	-13.0
9.690	410.0	5.560	5.556	-3.0
9.700	412.0	5.560	5.556	2.0
9.710	552.0	5.560	5.556	140.0
9.720	680.0	5.560	5.556	128.0
9.730	681.0	5.560	5.556	1.0
9.740	699.0	5.560	5.556	18.0
9.750	600.0	5.560	5.556	-99.0
9.760	417.0	5.560	5.556	-183.0
9.770	409.0	5.560	5.556	-8.0
9.780	411.0	5.560	5.556	2.0
9.790	422.0	5.560	5.556	11.0
9.800	597.0	5.560	5.556	175.0
9.810	678.0	5.560	5.556	81.0
9.820	685.0	5.560	5.556	7.0
9.830	692.0	5.560	5.556	7.0
9.840	542.0	5.560	5.556	-150.0
9.850	419.0	5.560	5.556	-123.0
9.860	410.0	5.560	5.556	-9.0
9.870	410.0	5.560	5.556	0.0
9.880	426.0	5.560	5.556	16.0
9.890	625.0	5.560	5.556	199.0
9.900	681.0	5.560	5.556	56.0
9.910	685.0	5.560	5.556	4.0
9.920	697.0	5.560	5.556	12.0
9.930	495.0	5.560	5.556	-202.0
9.940	411.0	5.560	5.556	-84.0
9.950	406.0	5.560	5.556	-5.0
9.960	410.0	5.560	5.556	4.0
9.970	443.0	5.560	5.556	33.0
9.980	638.0	5.560	5.556	195.0
9.990	680.0	5.560	5.556	42.0
10.000	686.0	5.560	5.556	6.0
